"region","municipality","county","dummy_coast","holiday_homes","future_hh_area","median_hh_price","prop_hh_area","prop_wetlands","prop_montainous","altitudinal_range","dist_to_coast","veg_sections","veg_zones","prop_protected","infrastructure_index","population_change","median_age","urban_settlement_ratio","prop_farm_residents","median_income","education","employment_rate","prop_private_sector","municipal_economy","unrestricted_revenues","culture_index","ln_land_area","sqrt_future_hh_area","ln_holiday_homes","ln_holiday_homes_1970","ln_hh_dwelling_ratio","ln_grazing_livestock","ln_population","ln_pop_2hr_drive","ln_pop_4hr_drive","ln_off_road_motor","ln_ski_lifts","ln_hiker_cabins","ln_activity_data","ln_activity_pr_person"
"3437","Sel","Innlandet",0,2079,3.668017,-0.542690963212478,0.607196803058323,-0.314675509957143,0.839746330904006,1.22751815656219,0.886351973236018,0.953832449931935,-0.730837766371564,0.422744336108912,0.485198084423713,-0.418359188657941,0.623226005444433,0.418763410240952,-0.330517845050104,-1.56920785473855,-0.928358407766662,-1.30297922254447,-0.335774398985234,0.238782883400764,-0.416018880823359,-0.465939190594634,-0.420601119564584,-0.344864554510954,0.405216008418094,0.652715103113859,-0.222330064459338,0.38872763331374,0.69517025581323,-0.323849331297813,0.729949860884232,-0.386037769493542,-1.04548117744628,0.634852302047198,0.778061491072415,0.421077349097918
"3438","Sør-Fron","Innlandet",0,1924,2.142759,-0.299350337514671,0.783896767990344,0.572357806980781,-0.384254552632792,-0.0189471475265074,1.17830637801871,0.92136191951792,-0.34098507766298,0.748150230569603,0.527313801994994,-0.185341805011709,0.318677277343123,-0.0159696256444374,0.558341358393014,-0.450746328675482,-0.69095853207343,-0.78235191705815,-0.353586838932278,-0.657446947404521,-0.689463797628982,0.0924207004783317,-0.770852813151809,-0.719128781352572,0.31337928478291,0.777301745698092,0.394640649581168,1.18001904079727,-0.00709666062668537,0.343022791430694,0.7314396770765,-0.451266763348548,1.42774125116118,-0.0196417125780211,-0.0115107743659246,-0.00990735029552013
"3439","Ringebu","Innlandet",0,4369,3.028441,1.22152857309662,1.24667638209977,0.941829075660625,-0.056466868559209,-0.408799061784036,1.84619386471197,0.874285287190708,-0.300645370839807,-0.806271382238708,0.343365129885741,-0.327465328300915,0.318677277343123,0.275807072118678,0.28770323608869,-0.887891502594498,-0.768081119580709,-0.599688727712522,1.70133792818648,-0.54541821855386,-0.709901096833898,-0.500345737814658,0.0812501741151906,-0.489934583800857,1.28546513406335,0.905537582798711,0.835306998589719,1.33424050488961,0.419114457047558,0.573324019294939,0.795187684208073,-0.393285435477432,-1.04548117744628,0.634852302047198,0.699901589240929,0.616702958237879
"3440","Øyer","Innlandet",0,3542,5.217953,2.34697896694898,1.91901997809737,1.56630851316892,-1.84138950523191,-0.772130437656699,1.98398391863452,0.55846256348832,0.248723252849475,-1.41066777319661,1.03373955970094,0.888664705597941,-0.594968906960805,0.622154574277453,-0.420597401179814,0.206940554608081,0.392813990770312,-0.370821880485819,0.90579298629336,-0.265346396427209,-0.723961344031265,-1.16613294250424,-0.997060018717146,-0.0388491112692027,1.03674166326479,0.0659788849510346,0.630629894859671,0.35547724140836,0.594506898929661,0.673506526873095,0.874439964303443,-0.371542437525763,1.88511282436935,-0.0196417125780211,1.02021055075471,0.917874262989974
"3441","Gausdal","Innlandet",0,3100,5.1465,0.388086930081634,0.368824978318483,1.21016546208036,-1.48488390882597,-0.0852484934886722,1.22595018652998,0.751089314526067,0.106292052590809,0.909643290139541,0.612425341452773,0.282025971481,0.318677277343123,0.218479498748578,0.230879855396177,0.222693533848406,-0.470473023942226,0.46672457348663,0.433054720200597,-0.853497222893177,-1.06263658799844,-1.1572710268177,-0.0185833055144334,-0.0518616207218839,0.878755594447265,0.178404852888904,0.170290155944127,1.31794994554862,0.807494911681165,0.570693404286147,0.817575620541583,-0.400533101461321,1.42774125116118,0.868451327051197,0.808275278422928,0.338981453490712
"3448","Nordre Land","Innlandet",0,2672,5.006441,-0.25068221237511,0.547903563266936,0.938771714297452,-1.38497033727587,-0.326585392790952,1.21049494767448,0.479402456919924,0.687153640376438,-0.684752305789974,1.42357964716093,-0.0350065758024255,0.318677277343123,0.189701066427675,-0.286735502172937,-1.27777773879254,-1.4665540193283,-1.13381400340292,0.510290690498147,-0.265346396427209,-0.788961175337125,-1.06911601748867,-0.364776350244587,-0.0776329384287951,0.702651924630445,0.602888358844796,-0.127164489125144,0.784425848722543,0.901113286117342,0.776523955243448,0.911424450948243,-0.465762095316327,0.0479653521887664,-1.4272358775418,0.404486380880985,-0.403785641920844
"3449","Sør-Aurdal","Innlandet",0,3567,13.402006,-0.299350337514671,0.90072695443235,0.942846346503735,-0.883359853946344,-0.809259191395511,0.842067452235662,0.506787295495114,0.608595431499516,-0.142784029514688,1.16240884889028,-0.837747528273786,0.927774733545743,-0.558522830038094,1.00520731956674,-1.44712226562603,-0.69095853207343,-0.219449268733847,0.49865865736266,-0.0692961209385529,0.0935306241653706,-0.311154569517109,-0.129986179841549,1.10253326989334,1.04507821345625,1.22889287311228,0.962287127843054,-0.141782641467456,-0.077021461740305,0.607664966896949,0.952835917737797,-0.444019097364658,-1.04548117744628,-0.0196417125780211,-0.399504472429894,-0.539160113774802
"3450","Etnedal","Innlandet",0,2506,3.418858,-0.573108541424704,2.19184229737668,1.00995329059439,-1.09246526185349,-0.994902960089572,1.04345170288321,0.546585922016811,0.290388667275406,-1.16529646771148,1.9938799684431,-0.437314959444268,0.927774733545743,-0.728139277496138,0.655014565457292,-1.45106051043611,-0.470473023942226,-0.228392966049481,-0.660077930847956,0.0427326079121076,1.03664283371553,-1.2027572908457,-1.51915837302904,-0.399746251260546,0.626628404250973,0.499525859992549,1.37682597515048,-0.571459054814469,-1.06741464792129,0.534388913438174,0.896990262554516,-0.458514429332437,-0.355593227960076,-1.4272358775418,-0.646205099696547,0.21566973834674
"3451","Nord-Aurdal","Innlandet",0,4806,5.669621,0.403599894969869,2.08321375563117,1.30347817492625,-1.35555033471938,-1.03733582150536,0.650204574078769,0.915926879876945,0.0360292782569542,-0.584042875030761,1.75635294662393,0.190094540895216,0.0141285492418138,0.505120266566423,-0.102844494088036,-0.210513395260528,-0.071338574898121,0.252896495829834,0.462576092600288,-0.48940385412853,-0.751390350858915,2.5341586454748,-0.492049761856852,0.0414218480085186,1.39845960157556,1.34810971597864,0.546014446507183,0.69243804935457,0.860100456455606,0.101019466411993,0.867679234066243,-0.400533101461321,-1.04548117744628,-0.0196417125780211,0.622345409856154,-0.0139931566327659
"3452","Vestre Slidre","Innlandet",0,2740,5.829324,-0.185284419218824,3.03787043879957,0.83060216003819,-0.371198886711555,-0.28150047753668,0.124564210288648,0.804667707581341,-0.102157293780576,-1.75059423985638,2.13558535742277,-0.259960365920644,0.318677277343123,-0.371462189336038,1.36625427547832,0.0572872518249948,0.0512017102797852,0.817752395621908,-0.46351167361519,-0.377375125277869,-0.2454519476094,-0.111155568593834,-1.62060192295825,0.0690343494520781,0.732438945178326,0.639253603136599,1.06843903565662,-0.168001636013731,-0.450061801196549,-0.501444170311126,0.755716459514569,-0.407780767445211,0.0479653521887664,-0.539142837912582,0.195277276570258,0.826224932675053
"3453","Øystre Slidre","Innlandet",0,3605,9.816701,1.07856595549916,1.07454362142451,1.15477347107541,-0.0332025379297371,0.516767727847784,0.304706259740944,0.679936221425668,-0.497685488963902,0.198499953884665,0.43028592321917,0.943284265506464,-0.290420178859496,-0.235420312596318,0.551813619599452,0.447173488023035,0.446367566969566,1.48863114554039,0.879923632226011,-0.265346396427209,-0.654735755371005,-0.145061510831752,-0.425882324015048,0.664986552379713,1.05763852651943,1.14240042593467,1.00940719958664,0.574105352114082,0.0637057365616037,-0.939289650870284,0.678866386001046,-0.357047105557984,1.24627698427618,0.348950201716637,0.880316331825143,1.31036010194355
"3454","Vang","Innlandet",0,1818,8.018424,-0.0560097118168642,-0.30373292383306,-0.595292693866311,0.946453727363332,1.11347984150727,-0.428855735642537,0.160530402749728,-1.34411420365224,-0.928104182659027,-0.576087483558505,-0.15432336779114,-0.290420178859496,-2.42117751245074,1.42341089209671,-0.230204619310934,1.28483454465385,0.617413176961114,0.0740019706690705,-0.237339214214544,0.513263577385128,1.12353550761146,0.191805650363496,0.415018950512577,0.246209900105555,-0.0219871772235938,0.982157922155536,0.476247548782754,-0.789296722871866,-0.819756546176585,0.67635537877381,-0.364294771541874,0.737853301674973,1.06595648850639,0.548260535627734,1.77249999819863
"3815","Drangedal","Vestfold og Telemark",0,1412,11.582086,-0.116844868241316,-0.241524288758242,-0.376472843225579,-0.0447089933957245,-1.61017945061846,-0.760129443857922,-0.46179903509343,2.48372907582333,-0.631542987516209,0.498314068645142,0.14026457423149,0.0141285492418138,0.0140309147160525,-0.102844494088036,-1.38411034866473,-1.09744799110848,-1.56250353104218,-0.655424723301519,-0.909511587318507,-0.492082513202557,-1.52987341372999,-0.241565704639489,0.888923878159821,-0.0533472153277693,-0.48133066939338,-0.257259491661807,-0.888651492561567,0.337180264195644,1.21271534059489,1.01090576640628,-0.451266763348548,1.02418267101234,-0.539142837912582,-0.418536952604062,-1.04695509739777
